1;9;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;45.00;6.50;2;4;1;1;09000;00000;00000;1
1;1;37.3;90;40;3;4;6;2;5;4;3;2;2;4;1;5;65;50;3;2;3;1;03205;00000;00000;2
1;9;38.5;120;70;4;4;4;4;4;1;4;2;4;4;1;4;35;54;1;1;1;1;04205;03111;02209;2
1;1;38.5;104;40;3;3;4;1;4;3;4;4;4;4;4;4;4;4;4;4;1;1;02124;00000;00000;2
2;1;39.50;92;28;3;3;6;1;5;4;1;4;3;4;4;4;72.00;6.40;4;3.60;2;2;03300;00000;00000;2
1;1;38.50;30;18;4;4;4;4;4;4;4;4;4;4;4;4;40.00;7.70;4;4;1;1;02113;00000;00000;2
1;1;38.30;72;30;4;3;3;2;3;3;3;2;1;4;3;5;43.00;7.00;2;3.90;1;1;03113;00000;00000;1
2;1;37.50;48;30;4;1;3;1;4;2;1;1;1;4;1;1;48.00;8.60;4;4;1;2;00400;00000;00000;2
1;1;38.10;52;24;1;1;5;1;4;3;1;2;3;7.00;1;4;54.00;7.50;2;2.60;2;1;02206;00000;00000;1
2;1;38.20;42;26;1;1;1;1;3;1;2;4;4;4;1;4;36.00;6.90;4;4;1;2;03111;00000;00000;2
2;1;37.9;54;42;2;1;5;1;3;1;1;4;1;4;4;2;47;54;3;1;1;2;00000;00000;00000;2
2;1;36.10;88;4;3;3;3;1;3;3;2;2;3;4;4;4;45.00;7.00;3;4.80;3;1;02209;00000;00000;1
1;1;38.1;70;22;4;1;4;1;5;3;4;4;4;4;4;5;36;65;4;4;3;1;03205;00000;00000;2
1;1;38.00;90;30;4;3;4;2;5;4;4;4;4;4;4;5;55.00;6.10;4;4;2;1;03205;00000;00000;2
1;1;38.20;52;16;1;1;2;1;1;2;1;1;1;4;1;4;43.00;8.10;4;4;1;2;00000;00000;00000;1
1;1;4;36;32;1;1;4;1;5;3;3;2;3;4.00;4;4;41.00;5.90;4;4;2;1;02205;00000;00000;2
1;1;38.40;92;20;1;4;4;2;4;3;3;4;4;4;1;4;4;4;4;4;1;1;02208;00000;00000;1
1;9;38.20;124;88;1;3;2;1;2;3;4;4;4;4;4;4;47.00;8.00;1;4;1;1;09400;00000;00000;1
2;1;4;96;4;3;3;3;2;5;4;4;4;1;4;4;5;60.00;4;4;4;2;1;41110;00000;00000;2
1;1;37.60;68;32;3;4;3;1;4;2;4;2;2;6.50;1;5;47.00;7.20;1;4;1;1;03209;00000;00000;2
1;1;38.10;88;24;3;3;4;1;5;4;3;2;1;4;3;4;41.00;4.60;4;4;2;1;02209;00000;00000;2
1;1;38.00;108;60;2;3;4;1;4;3;3;2;4;4;3;4;4;4;3;4;1;1;02205;00000;00000;2
2;1;38.20;48;4;2;4;1;2;3;3;1;2;1;4;4;2;34.00;6.60;4;4;1;2;03111;00000;00000;2
1;1;39.3;100;51;4;4;6;1;2;4;1;1;3;2;4;4;66;13;3;2;3;1;02113;00000;00000;2
2;1;36.60;42;18;3;3;2;1;1;4;1;1;1;4;4;5;52.00;7.10;4;4;2;1;05111;00000;00000;2
1;9;38.80;124;36;3;1;2;1;2;3;4;1;1;4;4;4;50.00;7.60;3;4;2;1;02208;00000;00000;1
2;1;4;112;24;3;3;4;2;5;4;2;4;4;4;4;4;40.00;5.30;3;2.60;1;2;00400;00000;00000;1
1;1;4;80;4;3;3;3;1;4;4;4;4;4;4;4;5;43;70;4;4;1;1;03111;00000;00000;2
1;9;38.80;184;84;1;4;1;1;4;1;3;4;4;4;2;4;33.00;3.30;4;4;2;1;07111;00000;00000;2
1;1;37.5;72;4;2;1;1;1;2;1;1;1;1;4;1;4;35;65;2;2;3;1;07209;00000;00000;2
1;1;38.70;96;28;3;3;4;1;4;4;4;4;3;7.50;4;4;64.00;9.00;4;4;2;1;02205;00000;00000;1
2;1;37.5;52;12;1;1;1;1;2;3;2;2;1;4;3;5;36;61;1;1;1;2;00000;00000;00000;2
1;1;40.80;72;42;3;3;1;1;2;3;1;2;1;4;4;4;54.00;7.40;3;4;2;1;11400;00000;00000;1
2;1;38;40;25;4;1;1;1;4;3;2;1;1;4;4;4;37;69;4;4;1;2;00000;00000;00000;2
2;1;38.40;48;16;2;1;1;1;1;4;2;2;1;4;4;2;39.00;6.50;4;4;1;2;03111;00000;00000;1
2;9;38.60;88;28;4;4;4;4;4;4;4;4;4;4;4;4;35.00;5.90;4;4;1;2;00000;00000;00000;2
1;1;37.10;75;36;4;4;3;2;4;4;2;2;3;5.00;4;4;48.00;7.40;3;3.20;2;1;12208;00000;00000;1
1;1;38.30;44;21;3;1;2;1;3;3;3;2;1;4;1;5;44.00;6.50;2;4.40;1;1;02209;00000;00000;1
2;1;4;56;68;3;1;1;1;3;3;1;2;1;4;1;4;40.00;6.00;4;4;3;1;05206;00000;00000;2
2;1;38.60;68;20;2;1;3;1;3;3;2;1;1;4;1;5;38.00;6.50;1;4;1;2;05124;00000;00000;1
2;1;38.30;54;18;3;1;2;1;2;3;2;4;3;5.40;4;4;44.00;7.20;3;4;1;2;02124;00000;00000;1
1;1;38.2;42;20;4;4;1;1;4;3;4;4;4;4;3;4;47;60;4;4;1;2;00000;00000;00000;2
1;1;39.30;64;90;2;3;1;1;4;3;1;1;2;6.50;1;5;39.00;6.70;4;4;1;1;31110;00000;00000;2
1;1;37.50;60;50;3;3;1;1;3;3;2;2;2;3.50;3;4;35.00;6.50;4;4;2;1;02209;00000;00000;2
1;1;37.7;80;4;3;3;6;1;5;4;1;2;3;4;3;1;50;55;3;2;1;1;04206;00000;00000;2
1;1;4;100;30;3;3;4;2;5;4;4;3;3;4;4;4;52.00;6.60;4;4;1;1;02124;00000;00000;2
1;1;37.70;120;28;3;3;3;1;5;3;3;1;1;4;4;4;65.00;7.00;3;4;2;1;04205;00000;00000;1
1;1;4;76;4;4;3;4;4;4;4;4;4;4;4;4;5;4;4;4;4;3;1;11124;00000;00000;2
1;9;38.80;150;50;1;3;6;2;5;3;2;1;1;4;4;4;50.00;6.20;4;4;2;1;04207;00000;00000;2
1;1;38.0;36;16;3;1;1;1;4;2;2;3;3;2;3;4;37;75;2;1;3;2;03111;00000;00000;2
2;1;36.90;50;40;2;3;3;1;1;3;2;3;1;7.00;4;4;37.50;6.50;4;4;1;2;03111;00000;00000;2
2;1;37.80;40;16;1;1;1;1;1;1;1;4;4;4;1;1;37.00;6.80;4;4;1;2;00000;00000;00000;2
2;1;38.20;56;40;4;3;1;1;2;4;3;2;2;7.50;4;4;47.00;7.20;1;2.50;1;2;08300;00000;00000;1
1;1;38.6;48;12;4;4;1;4;1;1;4;4;4;4;4;4;36;67;4;4;1;2;00000;00000;00000;2
2;1;40.00;78;4;3;3;5;1;2;3;1;1;1;4;4;1;66.00;6.50;4;4;2;1;08400;00000;00000;1
1;1;4;70;16;3;4;5;2;2;3;2;2;1;4;4;5;60.00;7.50;4;4;2;1;01400;00000;00000;2
1;1;38.20;72;18;4;4;4;4;4;4;4;4;4;4;4;4;35.00;6.40;4;4;1;1;03124;00000;00000;2
2;1;38.50;54;4;1;1;1;1;3;1;1;2;1;4;1;4;40.00;6.80;2;7.00;1;2;00000;00000;00000;1
1;1;38.50;66;24;1;1;1;1;3;3;1;2;1;4;4;5;40.00;6.70;1;4;1;1;31110;00000;00000;1
2;1;37.80;82;12;3;1;1;2;4;4;3;1;3;4;4;4;50.00;7.00;4;4;3;1;02205;00000;00000;2
2;9;39.50;84;30;4;4;4;1;4;4;4;4;4;4;4;4;28.00;5.00;4;4;1;2;00000;00000;00000;2
1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;02124;00000;00000;2
1;1;38.00;50;36;4;1;1;1;3;2;2;4;4;4;3;4;39.00;6.60;1;5.30;1;1;08400;00000;00000;1
2;1;38.6;45;16;2;1;2;1;1;1;4;4;4;4;1;1;43;58;4;4;1;2;00000;00000;00000;2
1;1;38.90;80;44;3;3;3;1;2;3;3;2;2;7.00;3;1;54.00;6.50;3;4;2;1;07111;00000;00000;2
1;1;37.00;66;20;1;3;2;1;4;3;3;1;4;4;1;5;35.00;6.90;2;4;2;1;31110;00000;00000;2
1;1;4;78;24;3;3;3;1;4;3;4;2;1;4;4;4;43;62;4;2;3;2;02209;00000;00000;2
2;1;38.5;40;16;1;1;1;1;2;1;1;4;4;4;3;2;37;67;4;4;1;2;00000;00000;00000;2
1;1;4;120;70;4;4;4;2;2;4;4;4;4;4;4;5;55;65;4;4;3;2;03205;00000;00000;2
2;1;37.20;72;24;3;2;4;2;4;3;3;3;1;4;4;4;44.00;4;3;3.30;3;1;02208;00000;00000;1
1;1;37.50;72;30;4;3;4;1;4;4;3;2;1;4;3;5;60.00;6.80;4;4;2;1;03205;00000;00000;2
1;1;36.50;100;24;3;3;3;1;3;3;3;3;1;4;4;4;50.00;6.00;3;3.40;1;1;02208;00000;00000;1
1;1;37.2;40;20;4;4;4;4;4;4;4;4;4;4;4;1;36;62;1;1;3;2;06112;00000;00000;2
